state,url,March 16,March 17,March 18,March 19,March 20,March 21,March 22,March 23,March 24,March 25,March 26,March 27,March 28,March 29,March 30,March 31,April 01,April 02,April 03,April 04,April 05,April 06,April 07,April 08,April 09,April 10,April 11,April 12,April 13,April 14,April 15,April 16,April 17,April 18,April 19,April 20,April 21,April 22,April 23,April 24,April 25,April 26,April 27,April 28,April 29,April 30,May 01,May 02,May 03,May 04,May 05,May 06,May 07,May 08,May 09,May 10,May 11,May 12,May 13,May 14,May 15,May 16,May 17,May 18,May 19,May 20,May 21,May 22,May 23,May 24,May 25,May 26,May 27,May 28,May 29,May 30,May 31,June 01,June 02,June 03,June 04,June 05,June 06,June 07,June 08,June 09,June 10,June 11,June 12,June 13,June 14,June 15,June 16,June 17,June 18,June 19,June 20,June 21,June 22,June 23,June 24,June 25,June 26,June 27,June 28,June 29,June 30,July 01,July 02,July 03,July 04,July 05,July 06,July 07,July 08,July 09,July 10,July 11,July 12,July 13,July 14,July 15,July 16,July 17,July 18,July 19,July 20,July 21,July 22,July 23,July 24,July 25,July 26,July 27,July 28,July 29,July 30,July 31,August 01,August 02,August 03,August 04,August 05,August 06,August 07,August 08,August 09,August 10,August 11,August 12,August 13,August 14,August 15,August 16,August 17,August 18,August 19,August 20,August 21,August 22,August 23,August 24,August 25,August 26,August 27,August 28,August 29,August 30,August 31,September 01,September 02,September 03,September 04,September 05,September 06,September 07,September 08,September 09,September 10,September 11,September 12,September 13,September 14,September 15,September 16,September 17,September 18,September 19,September 20,September 21,September 22,September 23,September 24
Wisconsin,https://raw.githubusercontent.com/CivilServiceUSA/us-states/master/images/flags/wisconsin-large.png,8.093,12.398,15.842,27.379,35.644,48.559,65.606,73.182,82.825,106.932,125.357,159.452,181.665,200.434,211.799,243.138,267.934,300.995,346.454,349.554,399.49,421.703,443.916,466.646,496.952,528.291,553.259,575.3,590.281,612.149,640.734,667.251,697.902,723.042,748.355,774.7,796.397,834.28,869.924,922.271,979.267,1018.01,1047.111,1082.928,1122.704,1180.217,1259.426,1319.005,1371.352,1418.189,1475.013,1532.698,1586.767,1651.34,1711.435,1759.65,1793.916,1827.15,1877.258,1941.486,2012.086,2098.527,2159.828,2184.624,2218.719,2309.637,2390.913,2478.904,2561.729,2630.607,2683.47,2731.512,2834.656,2922.82,3049.038,3139.095,3168.885,3192.992,3257.392,3340.562,3425.281,3486.755,3542.201,3587.66,3622.616,3669.108,3718.183,3775.524,3830.626,3877.463,3918.789,3948.751,3994.555,4038.981,4111.302,4159.172,4225.467,4273.681,4316.557,4361.844,4436.232,4516.13,4605.671,4698.483,4777.176,4831.417,4934.906,5027.89,5120.703,5220.403,5347.482,5437.367,5520.709,5605.945,5708.917,5838.751,5984.255,6143.707,6276.124,6361.188,6527.183,6668.554,6823.528,6975.059,7143.465,7286.386,7407.438,7599.779,7722.381,7903.529,8078.822,8242.923,8407.712,8509.307,8640.519,8790.327,8972.681,9115.946,9298.816,9457.579,9527.145,9652.502,9804.722,9949.192,10119.492,10320.098,10427.031,10514.333,10639.001,10721.31,10883.689,11059.499,11202.248,11320.2,11398.549,11398.549,11621.884,11749.308,11891.54,12055.124,12133.128,12200.628,12310.488,12442.733,12593.919,12739.078,12880.105,12972.573,13018.377,13187.299,13281.145,13406.33,13664.276,13827.172,13980.941,14078.575,14202.038,14349.608,14615.992,14851.726,15084.704,15357.115,15489.876,15721.994,15964.443,16314.685,16750.852,17143.971,17430.674,17649.532,17937.441,18240.846,18652.734
Georgia,https://raw.githubusercontent.com/CivilServiceUSA/us-states/master/images/flags/georgia-large.png,11.512,13.89,18.932,27.304,39.958,48.235,59.08,73.446,97.611,118.636,145.084,190.274,225.095,252.209,267.145,373.794,441.247,508.794,554.745,586.045,632.377,695.834,839.301,941.954,1005.22,1092.651,1156.774,1184.649,1266.752,1386.911,1425.822,1490.705,1635.79,1680.98,1741.107,1846.328,1891.423,2018.241,2081.888,2139.732,2209.277,2234.393,2312.025,2371.01,2452.162,2498.684,2615.228,2695.333,2727.109,2801.887,2853.927,2924.804,3008.049,3061.612,3100.332,3194.709,3234.856,3322.573,3370.427,3422.753,3498.387,3540.247,3575.162,3642.139,3696.557,3786.557,3868.566,3946.483,4018.787,4081.578,4128.956,4184.421,4246.736,4306.482,4364.992,4407.803,4477.444,4557.264,4586.281,4651.64,4743.448,4815.942,4886.154,4937.433,4994.42,5065.963,5135.508,5229.98,5307.041,5404.176,5487.611,5557.347,5620.518,5711.089,5795.0,5899.365,6070.612,6155.475,6272.208,6451.256,6600.717,6763.782,6944.543,7133.866,7345.546,7555.514,7733.801,8014.551,8344.392,8609.254,8878.112,9087.129,9234.401,9558.439,9883.808,10153.712,10580.878,10883.795,11124.873,11470.887,11793.498,12162.155,12490.283,12861.794,13307.797,13616.898,13850.27,14174.307,14489.592,14899.158,15357.053,15715.531,15978.585,16253.532,16653.964,16965.158,17342.187,17729.015,18077.217,18378.327,18593.147,18832.227,19190.418,19493.145,19884.064,20304.856,20606.346,20837.434,21176.408,21515.572,21754.843,22061.85,22373.235,22550.38,22724.576,22992.483,23211.774,23474.258,23749.109,23995.705,24160.007,24379.203,24579.087,24791.814,25028.134,25246.76,25473.757,25589.349,25731.865,25943.64,26125.923,26380.415,26576.969,26785.7,26942.771,27000.615,27147.412,27332.929,27506.364,27664.102,27866.173,28000.222,28097.547,28255.19,28451.363,28627.081,28812.694,29018.856,29126.742,29239.384,29330.24,29507.862,29654.088
Kansas,https://raw.githubusercontent.com/CivilServiceUSA/us-states/master/images/flags/kansas-large.png,3.778,6.183,6.183,11.678,15.113,19.578,22.326,28.853,34.348,46.027,59.079,70.757,91.366,113.349,127.775,149.071,166.589,189.946,216.05,239.751,257.955,291.616,313.256,359.282,383.326,383.67,437.94,461.64,477.44,494.958,516.597,554.724,594.224,625.481,654.334,703.452,743.295,800.657,934.615,1016.364,1076.817,1125.591,1192.914,1254.397,1318.628,1515.787,1591.697,1677.911,1770.994,1848.965,1939.987,2058.489,2174.929,2289.996,2345.64,2387.545,2458.989,2486.811,2582.299,2646.53,2708.701,2726.905,2731.714,2851.933,2869.107,2922.003,2962.534,3060.083,3072.792,3092.714,3134.275,3159.693,3191.293,3218.772,3318.725,3328.343,3331.777,3407.343,3422.8,3466.422,3492.184,3539.928,3558.819,3574.276,3621.676,3644.003,3692.434,3717.508,3769.03,3785.174,3812.996,3887.875,3919.475,3999.507,4036.946,4129.0,4155.104,4168.5,4268.797,4306.236,4441.225,4502.021,4623.957,4677.197,4756.198,4880.539,4935.839,5093.841,5152.92,5378.588,5465.145,5523.537,5714.857,5791.11,5953.234,6108.831,6286.755,6418.652,6519.636,6747.708,6830.831,6989.519,7150.269,7346.397,7451.159,7555.235,7781.933,7875.703,8065.306,8228.46,8433.862,8590.146,8686.665,8863.215,8950.459,9133.535,9234.519,9399.047,9477.361,9573.192,9765.886,9886.105,10048.915,10172.912,10351.523,10463.498,10531.851,10710.806,10808.698,11024.748,11157.676,11345.217,11638.894,11638.894,11889.293,11978.598,12165.796,12333.415,12672.776,12842.113,12934.853,13239.865,13348.062,13698.07,13862.942,14099.944,14287.142,14344.16,14631.998,14756.682,15060.664,15248.549,15582.07,15682.023,15741.789,15915.935,16147.785,16289.3,16419.136,16614.234,16713.157,16750.253,17057.326,17170.332,17421.417,17573.923,17904.01,18028.007,18101.512,18419.92,18548.039,18838.625,18991.818
Oklahoma,https://raw.githubusercontent.com/CivilServiceUSA/us-states/master/images/flags/oklahoma-large.png,2.538,4.822,4.822,11.167,12.436,13.451,17.004,20.557,26.902,41.622,62.94,81.721,95.68,108.877,122.074,144.154,182.984,223.591,251.254,294.652,318.255,337.29,374.089,387.287,427.893,455.303,474.083,499.97,525.096,554.282,574.331,598.188,625.597,625.597,651.484,680.162,712.394,734.474,765.69,792.085,810.612,825.839,832.691,865.431,881.42,918.219,951.212,977.353,1008.062,1026.335,1047.399,1066.434,1098.919,1122.776,1139.526,1164.651,1170.742,1200.944,1232.921,1259.57,1291.04,1329.109,1347.635,1369.969,1393.064,1403.977,1441.538,1484.429,1512.6,1532.142,1545.593,1557.775,1580.87,1592.037,1608.534,1628.837,1628.837,1668.175,1698.376,1727.054,1752.941,1778.32,1791.518,1814.613,1828.571,1868.67,1899.125,1935.418,1992.013,2048.863,2088.962,2136.167,2194.032,2259.764,2374.224,2463.559,2547.564,2668.876,2724.203,2799.579,2921.146,3032.306,3133.569,3209.453,3285.845,3343.709,3491.416,3583.289,3687.851,3824.391,3971.337,4043.16,4152.544,4370.298,4541.353,4694.39,4845.396,5019.751,5135.48,5265.168,5517.437,5790.01,5948.884,6126.538,6359.265,6412.308,6455.453,6681.327,6928.013,7098.308,7389.407,7634.316,7939.882,8295.191,8571.824,8787.039,9070.525,9260.108,9575.825,9701.198,9796.878,10015.392,10294.817,10507.241,10723.98,10933.358,11056.701,11157.456,11351.607,11521.648,11700.571,11902.082,12130.749,12268.811,12362.461,12514.99,12670.056,12859.385,13132.719,13349.204,13492.85,13583.454,13748.419,13917.444,14098.144,14278.336,14555.731,14750.135,14905.964,15074.735,15257.466,15488.163,15745.254,16036.353,16142.946,16298.52,16509.929,16732.251,16927.924,17166.996,17425.103,17601.488,17822.033,18098.92,18345.099,18607.52,18924.506,19238.446,19493.0,19772.425,20067.839,20344.218,20619.075
Missouri,https://raw.githubusercontent.com/CivilServiceUSA/us-states/master/images/flags/missouri-large.png,0.98,1.797,2.94,5.064,8.658,12.088,14.212,30.547,41.982,57.828,84.945,108.795,136.565,149.47,171.686,221.673,263.492,303.351,304.494,377.351,383.395,446.94,511.302,524.207,560.636,636.596,671.064,697.364,737.55,775.285,782.636,845.201,877.382,911.36,938.15,962.163,990.914,1025.382,1062.79,1108.856,1132.87,1163.09,1193.311,1216.998,1251.302,1277.112,1317.788,1364.997,1407.797,1461.377,1489.964,1522.962,1565.108,1589.938,1619.015,1644.662,1659.201,1677.496,1699.549,1730.587,1758.684,1790.212,1814.551,1836.441,1861.108,1883.161,1909.461,1933.474,1954.71,1984.604,2038.022,2054.847,2093.562,2120.516,2137.342,2172.3,2195.169,2241.889,2289.426,2317.849,2358.525,2380.414,2442.326,2454.088,2476.141,2507.832,2533.969,2564.516,2613.196,2651.584,2656.485,2713.496,2753.681,2788.313,2837.646,2885.999,2949.545,3015.377,3037.103,3104.569,3123.845,3207.809,3302.392,3360.547,3379.659,3401.876,3430.626,3436.18,3697.712,3783.31,3852.41,3890.472,3954.997,4070.489,4180.264,4314.215,4421.867,4509.588,4554.348,4621.16,4776.511,4909.972,5043.27,5184.573,5342.374,5475.835,5570.745,5749.129,5961.981,6217.305,6474.59,6703.124,6887.062,7104.162,7380.559,7668.228,8027.12,8268.395,8434.365,8524.537,8692.793,8890.126,9084.846,9274.175,9447.985,9478.042,9700.532,9859.967,10036.554,10284.201,10524.823,10747.64,10945.463,11140.183,11308.276,11443.861,11644.788,11819.251,12026.713,12243.812,12379.56,12512.531,12642.072,12863.092,13103.388,13341.56,13585.94,13799.282,13988.937,14169.118,14410.557,14643.012,14902.584,15219.983,15435.776,15585.083,15711.683,15927.802,16129.383,16379.316,16709.621,16988.469,17197.727,17419.727,17618.367,17896.724,18196.155,18436.941,18650.283,18873.59,19049.197,19309.422,19530.932
South Dakota,https://raw.githubusercontent.com/CivilServiceUSA/us-states/master/images/flags/south-dakota-large.png,11.38,12.519,12.519,12.519,15.933,15.933,23.899,31.865,34.141,46.66,52.35,66.007,77.387,102.424,114.943,122.909,146.808,187.778,212.815,241.266,273.131,327.758,364.175,447.253,508.707,609.993,712.418,830.775,987.825,1124.391,1329.239,1491.98,1605.785,1754.869,1860.708,1917.61,1997.273,2114.492,2226.021,2321.617,2443.388,2517.361,2553.778,2632.304,2700.587,2787.078,2873.57,2945.267,2994.203,3036.311,3096.627,3163.772,3307.166,3579.159,3861.395,4002.513,4112.903,4168.668,4247.193,4315.476,4423.59,4505.53,4537.395,4582.917,4648.924,4753.624,4753.624,4957.335,5080.244,5192.91,5219.086,5295.335,5360.203,5454.661,5537.739,5644.715,5682.271,5728.931,5766.486,5874.601,5971.335,6005.476,6107.901,6188.702,6226.257,6285.436,6377.618,6447.039,6534.668,6638.231,6712.204,6746.345,6789.591,6885.187,6952.332,7008.096,7084.345,7166.285,7199.288,7230.015,7305.126,7373.409,7437.14,7540.702,7603.295,7643.127,7697.753,7768.312,7844.561,7941.295,7998.197,8038.029,8085.827,8151.834,8241.739,8348.716,8422.689,8483.006,8534.218,8562.669,8617.295,8708.339,8756.137,8864.251,8947.329,8997.403,9039.511,9126.002,9192.009,9267.12,9331.989,9451.484,9553.908,9609.672,9664.299,9833.868,9883.942,9973.848,10091.067,10191.215,10265.188,10332.333,10433.619,10553.114,10664.642,10785.275,10930.946,10996.952,11053.855,11169.936,11263.255,11407.787,11514.764,11692.299,11790.171,11882.353,12024.609,12166.865,12386.508,12672.158,12832.623,13002.192,13093.236,13168.347,13877.35,14244.94,14728.61,15161.068,15373.883,15647.014,15936.078,16316.186,16610.94,16944.388,17194.759,17412.126,17529.345,17720.537,18019.843,18341.91,18706.086,18934.833,19120.335,19339.978,19677.978,20127.507,20570.207,20990.147,21276.935,21473.817,21837.992,22344.423,22871.339
Rhode Island,https://raw.githubusercontent.com/CivilServiceUSA/us-states/master/images/flags/rhode-island-large.png,19.843,21.733,31.182,41.577,51.026,62.365,78.429,100.162,117.17,124.73,155.912,191.819,225.837,277.807,385.529,461.123,534.827,609.476,671.84,761.608,871.219,1022.407,1161.311,1370.139,1631.882,1631.882,2219.625,2518.22,2518.22,3071.946,3071.946,3334.634,3946.944,4243.65,4446.809,4809.659,5197.078,5519.297,5911.44,6330.041,6736.358,7029.284,7283.468,7490.407,7792.782,8146.183,8468.402,8777.392,8955.038,9120.399,9385.923,9642.942,9950.042,10185.328,10383.762,10653.065,10819.371,10974.339,11183.167,11354.198,11546.017,11749.176,11975.957,12090.293,12237.701,12620.395,12823.554,12979.466,13183.569,13290.346,13290.346,13427.359,13562.484,13695.718,13828.952,14002.818,14105.814,14165.345,14279.68,14380.787,14480.949,14590.56,14590.56,14590.56,14780.49,14826.791,14888.211,14988.373,15068.691,15068.691,15068.691,15206.65,15273.74,15320.041,15372.956,15437.211,15437.211,15437.211,15552.492,15622.416,15691.396,15723.523,15743.366,15743.366,15743.366,15840.693,15886.995,15924.792,16007.945,16055.191,16055.191,16055.191,16055.191,16209.214,16256.46,16293.312,16358.511,16358.511,16358.511,16523.873,16619.31,16668.446,16735.536,16813.02,16813.02,16813.02,16917.906,16995.39,17067.204,17148.467,17220.281,17220.281,17220.281,17495.254,17693.688,17764.557,17906.296,17974.33,17974.33,17974.33,18185.993,18322.062,18408.05,18530.89,18650.895,18650.895,18650.895,18836.1,18948.546,19020.36,19125.247,19215.014,19215.014,19215.014,19438.961,19552.352,19649.679,19721.493,19864.177,19864.177,19864.177,20128.755,20194.9,20272.384,20399.948,20488.771,20488.771,20488.771,20740.121,20790.202,20862.016,20923.436,21017.928,21017.928,21017.928,21017.928,21347.706,21427.08,21527.242,21643.467,21643.467,21643.467,21856.075,21969.466,22071.517,22194.357,22319.087,22319.087,22319.087,22613.903,22719.735,22845.41,22972.029
Idaho,https://raw.githubusercontent.com/CivilServiceUSA/us-states/master/images/flags/idaho-large.png,2.856,4.57,5.141,6.284,13.139,20.565,23.993,38.845,46.272,51.984,83.403,117.107,133.673,160.522,194.226,294.196,323.33,443.293,508.987,583.821,615.811,628.95,668.367,691.217,703.784,773.477,797.47,803.754,814.608,836.315,841.457,906.579,919.147,945.425,952.851,955.136,991.696,1008.834,1048.822,1068.244,1077.956,1083.668,1083.668,1115.087,1115.087,1133.367,1151.076,1177.354,1177.354,1203.06,1215.056,1232.765,1244.19,1244.19,1259.614,1273.896,1291.033,1309.885,1309.885,1343.017,1343.017,1381.862,1381.862,1402.428,1402.428,1431.562,1431.562,1482.403,1482.403,1500.112,1500.112,1500.112,1541.813,1582.372,1582.372,1601.224,1621.789,1621.789,1675.487,1675.487,1708.048,1777.17,1793.165,1793.165,1821.728,1840.008,1862.287,1862.287,1915.413,1915.413,1941.691,1941.691,1977.68,2074.793,2138.202,2211.323,2287.299,2288.442,2430.113,2430.113,2514.658,2779.149,2779.149,3040.212,3040.212,3285.851,3494.358,3638.885,3766.275,3995.348,4210.139,4417.504,4599.734,4877.935,5123.574,5386.35,5671.977,6001.59,6228.378,6514.576,6695.092,7111.536,7502.845,7856.451,8170.64,8496.826,8721.9,9038.946,9324.001,9561.072,9862.693,9862.693,10384.248,10677.872,10979.494,11238.843,11563.315,11834.09,12059.164,12059.164,12379.066,12702.395,12972.027,13367.906,13667.242,13994.0,14095.683,14340.75,14622.95,14929.142,15211.912,15521.532,15695.193,15798.59,15959.112,16178.473,16383.553,16629.192,16774.291,16942.811,17049.064,17170.17,17403.241,17578.045,17773.413,17923.653,18090.459,18198.997,18326.387,18481.768,18659.428,18809.667,18961.621,19122.143,19230.681,19272.954,19410.055,20195.529,19775.086,19965.313,20089.276,20153.256,20297.783,20456.592,20618.256,20844.473,21112.962,21277.483,21416.869,21651.083,21905.862,22132.078,22412.564
Maine,https://raw.githubusercontent.com/CivilServiceUSA/us-states/master/images/flags/maine-large.png,12.696,23.897,31.365,38.833,41.82,52.276,66.465,79.907,88.122,106.045,115.753,125.461,157.574,188.939,205.368,226.279,226.279,280.795,322.615,340.538,350.993,372.65,387.586,401.028,418.205,437.621,460.025,472.721,521.262,548.894,575.032,594.448,617.599,632.535,647.471,653.445,663.153,677.342,699.746,720.656,720.656,757.996,763.97,776.666,788.615,817.74,838.65,861.054,884.951,899.887,915.57,936.48,993.236,1026.095,1051.486,1072.396,1091.813,1103.015,1131.393,1168.733,1197.111,1230.717,1259.842,1279.258,1300.169,1358.419,1401.733,1454.755,1503.297,1534.662,1548.851,1574.989,1595.899,1634.733,1662.364,1704.184,1736.297,1754.22,1775.13,1805.748,1826.659,1853.543,1884.909,1919.261,1932.703,1946.146,1969.296,1991.7,2032.027,2058.912,2085.796,2098.492,2105.213,2117.908,2149.274,2175.412,2194.081,2208.27,2218.726,2237.395,2253.078,2292.658,2316.556,2355.389,2383.02,2403.931,2429.322,2459.94,2485.331,2518.937,2536.86,2550.302,2556.277,2568.972,2583.908,2603.325,2613.033,2628.716,2642.905,2657.094,2663.068,2672.03,2686.966,2715.344,2722.065,2753.43,2771.353,2780.315,2779.568,2790.77,2805.706,2830.35,2848.273,2861.715,2866.196,2887.106,2903.536,2921.459,2940.129,2955.811,2964.773,2970.001,2982.696,2986.43,2999.126,3008.087,3020.036,3025.263,3026.01,3039.452,3053.641,3073.805,3094.715,3112.638,3134.295,3146.244,3162.673,3176.116,3200.76,3224.657,3238.1,3253.782,3262.744,3277.68,3296.35,3312.779,3354.6,3371.029,3382.231,3397.167,3411.356,3448.696,3459.898,3459.898,3497.237,3510.68,3520.388,3519.641,3554.74,3578.638,3610.003,3631.66,3662.279,3672.734,3689.91,3705.593,3735.465,3759.362,3791.474,3813.131,3843.003,3860.926,3893.785
Alaska,https://raw.githubusercontent.com/CivilServiceUSA/us-states/master/images/flags/alaska-large.png,1.36,4.081,8.162,12.243,16.323,20.404,27.206,40.809,46.25,55.772,76.176,78.897,115.624,138.749,155.073,161.874,179.558,194.521,213.565,232.609,251.653,258.455,289.741,307.425,319.667,334.631,349.594,369.998,376.799,387.682,398.564,408.086,420.329,427.13,433.932,436.652,447.534,455.696,458.417,461.137,461.137,462.498,469.299,477.461,482.902,482.902,495.144,496.505,500.586,503.306,504.666,506.027,508.747,512.828,514.188,515.549,515.549,520.99,520.99,520.99,527.791,527.791,527.791,527.791,544.115,545.475,545.475,548.196,553.637,553.637,554.997,557.718,559.078,576.762,583.563,589.004,624.372,633.894,661.099,685.585,696.467,711.43,727.754,738.636,764.481,778.084,805.29,828.415,848.819,888.267,897.789,901.87,918.194,945.399,961.723,979.407,1007.973,1022.936,1031.098,1033.818,1073.266,1105.913,1133.119,1157.604,1197.053,1225.619,1274.589,1326.28,1379.331,1441.904,1505.838,1542.565,1580.653,1605.139,1662.271,1724.844,1799.66,1883.997,2011.864,2093.482,2147.893,2218.628,2302.966,2358.738,2443.075,2550.538,2652.56,2777.706,2898.772,2983.109,3059.285,3181.711,3434.725,3568.033,3713.583,3806.083,3916.266,4067.258,4265.86,4461.741,4544.719,4616.814,4690.269,4737.88,4809.975,4914.717,5048.025,5133.723,5194.936,5276.553,5390.817,5540.449,5653.353,5793.462,5861.477,5945.814,6036.954,6148.497,6240.997,6362.062,6449.121,6542.98,6587.87,6658.605,6766.067,6926.581,7049.007,7108.86,7159.19,7205.44,7293.859,7432.608,7595.842,7722.349,7835.253,7880.142,7927.752,8013.451,8178.045,8303.192,8443.301,8526.279,8628.3,8684.072,8749.366,8892.196,9037.747,9153.371,9279.878,9375.098,9434.95,9527.45,9701.567
Louisiana,https://raw.githubusercontent.com/CivilServiceUSA/us-states/master/images/flags/louisiana-large.png,29.186,42.063,55.154,84.126,115.458,125.545,179.626,251.519,297.874,385.219,494.453,588.88,711.421,759.707,863.791,1123.895,1378.632,1963.435,2209.804,2681.723,2792.031,3190.556,3494.653,3654.75,3923.652,4131.82,4295.136,4419.822,4510.171,4617.904,4710.828,4835.515,4961.274,5060.422,5135.106,5262.796,5333.831,5420.532,5523.758,5609.815,5689.649,5745.661,5808.97,5855.754,5936.017,6009.198,6161.569,6253.635,6296.556,6368.02,6437.338,6523.825,6578.12,6621.685,6742.294,6781.567,6827.707,6878.14,7009.479,7186.959,7261.642,7321.732,7389.333,7448.779,7519.384,7579.045,7833.998,7924.347,7924.347,7976.711,8114.059,8166.638,8261.708,8327.163,8327.163,8493.483,8566.235,8657.443,8744.359,8827.411,8919.477,9011.114,9117.774,9188.594,9238.812,9359.421,9449.126,9543.983,9656.222,9932.635,10004.743,10123.42,10238.02,10437.175,10437.175,10411.637,10598.345,10682.685,10781.619,11072.625,11261.908,11463.209,11753.786,11753.786,12068.614,12249.957,12467.568,12914.593,13211.394,13582.234,13582.234,13997.927,14234.209,14649.687,15054.864,15450.384,16017.375,16482.427,16765.493,17131.397,17606.751,18055.064,18544.367,19011.994,19011.994,19680.708,20364.445,20727.345,21322.019,21814.756,22261.996,22261.996,23086.085,23588.908,23829.482,24201.825,24568.373,24954.45,24954.45,25698.491,25934.343,26710.146,27028.193,27307.825,27629.735,27629.735,28199.086,28319.695,28569.497,28822.518,29066.097,29344.656,29344.656,29598.106,29719.788,29857.136,30024.1,30221.109,30414.04,30414.04,30676.504,30810.204,30928.238,31109.366,31254.654,31384.706,31384.706,31733.227,31803.189,31951.053,32156.216,32330.692,32507.098,32507.098,32806.474,32872.788,32927.727,33254.358,33353.936,33515.964,33515.964,33790.875,33896.461,33976.08,34085.1,34187.682,34397.782,34397.782,34598.654,34650.803,34812.187,34904.683,35028.51
North Carolina,https://raw.githubusercontent.com/CivilServiceUSA/us-states/master/images/flags/north-carolina-large.png,3.66,6.165,6.743,11.848,16.568,24.37,29.379,34.002,47.68,56.831,71.087,85.44,98.251,114.722,126.474,147.858,161.343,190.433,216.826,239.462,255.163,285.312,317.773,337.038,359.867,381.925,419.395,440.201,470.64,492.505,514.371,543.172,582.279,609.539,635.836,664.155,687.176,721.949,753.255,798.527,844.57,866.628,897.837,939.642,980.58,1035.87,1066.308,1116.204,1133.735,1153.096,1205.015,1257.319,1304.229,1349.116,1394.581,1438.89,1471.255,1504.776,1575.092,1634.428,1685.094,1746.356,1798.66,1850.098,1853.18,1951.719,1975.8,2129.726,2202.355,2250.613,2317.27,2355.607,2400.012,2485.162,2589.674,2677.233,2772.69,2850.424,2891.939,3012.633,3089.596,3207.112,3344.181,3431.547,3517.468,3585.858,3705.878,3812.894,3989.456,4127.007,4263.691,4345.567,4421.952,4520.877,4639.741,4817.94,4950.097,5086.01,5198.035,5263.054,5444.914,5535.94,5698.343,5857.663,5995.984,6139.315,6292.566,6429.732,6570.847,6767.926,6903.55,7030.891,7202.637,7348.568,7483.132,7672.795,7901.661,8082.172,8261.817,8444.64,8669.171,8846.119,9026.341,9205.697,9448.626,9613.437,9750.988,9942.191,10140.619,10318.722,10569.454,10732.531,10878.558,11069.183,11241.026,11403.524,11610.14,11780.248,11944.77,12072.303,12293.848,12398.36,12496.418,12695.713,12843.57,12998.748,13133.409,13250.54,13364.298,13460.237,13564.749,13694.401,13842.162,13962.375,14016.702,14138.359,14248.746,14439.372,14632.598,14799.239,14941.124,15064.708,15194.264,15314.091,15515.505,15651.804,15900.802,16002.038,16115.893,16319.619,16428.369,16587.111,16784.768,16935.226,17039.834,17137.892,17206.86,17293.648,17410.971,17558.54,17698.402,17813.799,17895.096,18001.727,18111.248,18260.743,18395.307,18518.024,18643.246,18721.076,18835.99,18927.691,19090.19
